Category,Name,Label
Built environment attributes,W_job_per_worker,"# of jobs per worker (Unit: # of jobs/worker, Geography: Census tract, Source: 2017 Census LEHD )"
Built environment attributes,W_pctsfh,"% of single family homes (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,W_pctmfh,"% of multi-family homes (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,W_pctowner,"% of housing units occupied by owners (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,W_pctrenter,"% of housing units occupied by renters (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,W_commuter_pct_tr,"% of people used public transportation to work (excluding taxicab) (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,W_commuter_pct_bk,"% of people used bicycle to work (excluding taxicab) (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,W_commuter_pct_wk,"% of people walked to work (excluding taxicab) (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,W_pctbuilt_bf50,"% of structure built before 1950 (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,W_pctbuilt_5069,"% of structure built betewwn 1950-1969 (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,W_pctbuilt_7089,"% of structure built betewwn 1970-1989 (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,W_pctbuilt_9009,"% of structure built betewwn 1990-2009 (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,W_pctbuilt_10af,"% of structure built betewwn 2010 or later (Unit: %, Geography: Census tract, Source: 2018 ACS)"
Built environment attributes,W_entropy,"This employment mix (or entropy) variable uses the 5-tier employment categories to calculate employment mix. Its formula is borrowed from the EPA SLD manual on the link (p18 ""D2b_E5Mix"") (Unit: , Geography: Block to census tract, Source: 2017 Census LEHD"
Built environment attributes,W_D3a.w,"Total road network density per square mile (weighted by total population in 2010) (Unit: facility miles/square mile, Geography: Blockgroup to census tract, Source: EPA SLD )"
Built environment attributes,W_D3aao.w,"Auto-oriented links density (weighted by total population in 2010) (Unit: facility miles/square mile, Geography: Blockgroup to census tract, Source: EPA SLD )"
Built environment attributes,W_D3amm.w,"Multi-modal links density (weighted by total population in 2010) (Unit: facility miles/square mile, Geography: Blockgroup to census tract, Source: EPA SLD )"
Built environment attributes,W_D3apo.w,"Pedestrian-oriented links density (weighted by total population in 2010) (Unit: facility miles/square mile, Geography: Blockgroup to census tract, Source: EPA SLD )"
Built environment attributes,W_D3b.w,"Total weighted intersection density (weighted by total population in 2010) (Unit: facility miles/square mile, Geography: Blockgroup to census tract, Source: EPA SLD )"
Built environment attributes,W_D3bao.w,"auto-oriented intersections density (weighted by total population in 2010) (Unit: facility miles/square mile, Geography: Blockgroup to census tract, Source: EPA SLD )"
Built environment attributes,W_D3bmm3.w,"density of multi-modal intersections having three legs (weighted by total population in 2010) (Unit: facility miles/square mile, Geography: Blockgroup to census tract, Source: EPA SLD )"
Built environment attributes,W_D3bmm4.w,"density of multi-modal intersections having four or more legs (weighted by total population in 2010) (Unit: facility miles/square mile, Geography: Blockgroup to census tract, Source: EPA SLD )"
Built environment attributes,W_D3bpo3.w,"density of pedestrianoriented intersections having three legs (weighted by total population in 2010) (Unit: facility miles/square mile, Geography: Blockgroup to census tract, Source: EPA SLD )"
Built environment attributes,W_D3bpo4.w,"density of pedestrianoriented intersections having four or more legs (weighted by total population in 2010) (Unit: facility miles/square mile, Geography: Blockgroup to census tract, Source: EPA SLD )"
Built environment attributes,W_D5ar.w,"Jobs within 45 minutes auto travel time (weighted by total population in 2010) (Unit: # of jobs, Geography: Blockgroup to census tract, Source: EPA SLD )"
Binary variables,StandAloneHome,BINARY - Housing unit - Stand Alone Home
Binary variables,HomeOwn,BINARY - Tenure - Home Owner
Binary variables,Worker,BINARY - Employment - Worker
Binary variables,Student,BINARY - Employment - Student
Binary variables,RHUser,BINARY - Private ridehailing user
Binary variables,SharedRHUser,BINARY - Shared ridehailing user
Binary variables,AV_NotFamiliar,BINARY - AV Familiarity - Not familiar
Binary variables,AV_Heardofit,BINARY - AV Familiarity - Heard of it
Binary variables,AV_SomewhatFamiliar,BINARY - AV Familiarity - Somewhat familiar
Binary variables,AV_VeryFamiliar,BINARY - AV Familiarity - Very familiar
Binary variables,AV_Rider,BINARY - AV Familiarity - AV rider
Binary variables,GradeSchool,BINARY - Education - Grade school or less
Binary variables,HighSchool,BINARY - Education - High school degree
Binary variables,SomeCollege,BINARY - Education - Some college
Binary variables,Bachelor,BINARY - Education - Bachelor degree
Binary variables,Graduate,BINARY - Education - Graduate degree
Binary variables,HH_1,BINARY - Household size - 1
Binary variables,HH_2,BINARY - Household size - 2
Binary variables,HH_3,BINARY - Household size - 3
Binary variables,HH_4p,BINARY - Household size - 4 or larger
Binary variables,Age_18_30,BINARY - Age - 18 to 30
Binary variables,Age_31_40,BINARY - Age - 31 to 40
Binary variables,Age_41_50,BINARY - Age - 41 to 50
Binary variables,Age_51_60,BINARY - Age - 51 to 60
Binary variables,Age_61_70,BINARY - Age - 61 to 70
Binary variables,Age_71p,BINARY - Age - 71 and above
Binary variables,INC_0_25k,"BINARY - Income - Less than $25,000"
Binary variables,INC_25_50k,"BINARY - Income - $25,000 to $49,999"
Binary variables,INC_50_100k,"BINARY - Income - $50,000 to $99,999"
Binary variables,INC_100_150k,"BINARY - Income - $100,000 to $149,999"
Binary variables,INC_150k_plus,"BINARY - Income - $200,000 or more"
Binary variables,White,BINARY - Race - White
Binary variables,NonWhite,BINARY - Race - Non-White
